Year,Fmin,Fmean,Fmax,TIME,HOUR,Manual.ID,Main.Habitat
2023,30115.891,31413.051,33541.684,19:59.1,23,30,Wet Heathland
2023,30584.561,31427.203,32794.938,54:51.7,20,30,Wet Heathland
2023,29972.707,31427.824,33413.77,01:55.0,23,30,Wet Heathland
2023,30120.35,31478.559,34452.102,12:20.1,4,30,Wet Heathland
2023,30291.973,31540.83,33472.941,49:08.9,4,30,Wet Heathland
2023,30576.635,31550.611,33034.094,4:39:28,4,30,Wet Heathland
2023,30437.236,31554.295,33902.25,46:53.4,0,30,Wet Heathland
2023,30150.664,31598.145,34198.945,33:42.0,23,30,Wet Heathland
2023,30799.619,31638.801,33160.609,10:32.0,5,30,Wet Heathland
2023,30190.877,31641.174,34843.844,47:47.0,4,35,Wet Heathland
2023,30276.947,31642.824,35220.051,18:33.4,5,35,Wet Heathland
2023,30430.719,31689.336,34483.863,21:29:45,21,35,Wet Heathland
2023,30316.287,31700.277,35014.539,2:28:46,2,35,Wet Heathland
2023,30311.613,31707.723,35206.07,38:06.6,4,35,Wet Heathland
2023,30570.498,31778.887,34376.52,33:46.4,23,35,Wet Heathland
2023,30306.877,31793.998,37021.16,18:31.5,5,35,Wet Heathland
2023,30171.543,31812.455,35195.23,0:46:45,0,35,Wet Heathland
2023,30112.945,31817.33,35901.031,22:11.4,22,35,Wet Heathland
2023,30985.449,31866.271,33584.668,08:02.7,5,35,Wet Heathland
2023,30571.443,31879.246,34448.773,23:01.5,23,35,Wet Heathland
2023,29802.156,31897.309,38132.68,13:31.2,19,35,Wet Heathland
2023,31112.588,31945.992,33304.527,4:38:03,4,35,Wet Heathland
2023,30874.461,32053.371,33676.191,28:48.7,2,35,Wet Heathland
2023,30685.646,32182.967,35504.191,39:29.7,4,35,Wet Heathland
2023,31147.148,32212.184,34381.227,38:05.0,4,35,Wet Heathland
2023,30831.613,32214.635,35968.664,16:36.4,19,35,Wet Heathland
2023,31135.191,32252.309,34493.969,16:52.0,19,35,Wet Heathland
2023,30706.697,32299.73,35787.863,36:54.0,2,35,Wet Heathland
2023,31077.893,32311.672,35530.031,10:33.7,5,35,Wet Heathland
2023,31091.445,32440.377,35161.477,22:06.5,22,35,Wet Heathland
2023,31216.9,32579.42,35460.676,10:32.9,5,35,Wet Heathland
2023,31239.027,32608.723,35464.188,01:51.5,23,35,Wet Heathland
2023,31004.553,32612.949,37281.41,15:47.2,3,38khz,Wet Heathland
2023,31438.557,32673.777,35003.367,08:03.8,5,35,Wet Heathland
2023,30922.248,32762.258,36851.125,22:22:04,22,35,Wet Heathland
2023,31468.998,33022.008,37007.473,11:27.3,5,38khz,Wet Heathland
2023,31250.953,33146.539,39657.27,19:17:30,19,38khz,Wet Heathland
2023,31026.4,33287.723,44981.324,18:35.1,5,38khz,Wet Heathland
2023,31138.027,33834.738,43515.031,19:16:48,19,38khz,Wet Heathland
2023,32163.477,33868.953,38643.23,17:16.2,19,38khz,Wet Heathland
2023,32178.758,33933.461,38632.645,17:35.4,19,38khz,Wet Heathland
2023,32480.199,34108.934,38797.812,17:36.8,19,38khz,Wet Heathland
2023,32373.531,34117.824,39184.23,29:47.7,21,38khz,Wet Heathland
2023,32577.656,34230.684,37951.895,13:53.4,19,38khz,Wet Heathland
2023,32236.975,34383.031,41433.453,13:49.1,19,38khz,Wet Heathland
2023,31419.84,34460.176,44436.988,17:09.3,19,38khz,Wet Heathland
2023,32343.133,34595.344,41864.039,13:25.2,19,38khz,Wet Heathland
2023,31553.291,34812.676,47475.039,13:27.1,19,38khz,Wet Heathland
2023,32116.967,35417.602,47954.848,47:45.3,19,38khz,Wet Heathland
2023,32762.26,35900.086,46428.617,17:31.0,19,38khz,Wet Heathland
2023,32456.205,36468.949,50765.074,17:10.8,19,38khz,Wet Heathland
2023,32700.756,37009.805,48525.992,18:21:28,18,38khz,Wet Heathland
2023,37485.566,38495.355,41575.984,18:58.7,18,38khz,Wet Heathland
2023,38007.117,38542.203,39813.812,21:01.0,18,38khz,Wet Heathland
2023,38026.816,38563,39415.949,06:52.6,5,38khz,Wet Heathland
2023,38098.727,38724.523,39814.973,09:06.7,3,38khz,Wet Heathland
2023,38096.969,38904.289,39925.5,20:34.9,18,38khz,Wet Heathland
2023,38278.391,38945.773,40305.094,06:00.3,5,38khz,Wet Heathland
2023,38556.672,39034.078,40844.383,59:16.8,3,38khz,Wet Heathland
2023,38474.586,39057.332,40005.293,59:13.3,3,38khz,Wet Heathland
2023,37834.289,39126.703,40474.273,20:35.6,18,38khz,Wet Heathland
2023,38103.879,39180.949,41429.289,19:52.4,18,38khz,Wet Heathland
2023,38100.375,39202.094,42538.297,06:01.1,5,38khz,Wet Heathland
2023,38556.672,39212.828,40822.766,08:43.8,5,38khz,Wet Heathland
2023,38462.723,39311.137,41724.953,44:07.7,4,38khz,Wet Heathland
2023,38743.43,39361.594,40113.078,5:08:42,5,38khz,Wet Heathland
2023,38793.77,39399.922,41251.402,10:52.5,4,38khz,Wet Heathland
2023,38679.973,39403.977,41995.598,44:00.2,4,38khz,Wet Heathland
2023,38514.156,39413.176,42452.41,5:05:56,5,38khz,Wet Heathland
2023,38401.676,39440.98,43937.805,54:58.2,4,38khz,Wet Heathland
2023,38098.695,39450.348,44271.977,19:36.5,18,38khz,Wet Heathland
2023,38611.285,39475.613,41562.754,4:22:21,4,38khz,Wet Heathland
2023,38844.109,39521.938,40626.938,4:40:00,4,38khz,Wet Heathland
2023,38066.504,39522.598,43439.707,21:04.6,18,38khz,Wet Heathland
2023,38371.719,39523.961,41570.645,59:15.2,3,38khz,Wet Heathland
2023,37980.52,39542.156,45786.988,26:24.9,18,38khz,Wet Heathland
2023,38587.195,39542.82,42752.875,14:07.9,3,38khz,Wet Heathland
2023,38565.613,39560.984,40936.602,23:45.2,4,38khz,Wet Heathland
2023,38941.945,39603.762,42143.645,59:38.4,3,38khz,Wet Heathland
2023,38621.016,39603.766,42699.633,1:03:45,1,38khz,Wet Heathland
2023,38912.809,39617.52,41907.203,06:50.0,5,38khz,Wet Heathland
2023,38378.32,39618.73,44334.68,19:53.9,4,38khz,Wet Heathland
2023,38192.047,39627.809,42570.289,32:51.5,0,38khz,Wet Heathland
2023,38760.27,39636.633,43402.691,02:00.8,1,38khz,Wet Heathland
2023,38695.836,39638.492,41978.262,40:02.2,4,38khz,Wet Heathland
2023,38130.371,39641.289,43306.793,18:21:11,18,38khz,Wet Heathland
2023,38292.09,39659.766,44155.277,20:02.0,18,38khz,Wet Heathland
2023,38716.168,39670.707,43240.168,45:38.9,3,38khz,Wet Heathland
2023,38133.922,39673.496,44318.246,19:19.8,18,38khz,Wet Heathland
2023,38507.238,39709.777,44311.203,14:53.0,1,38khz,Wet Heathland
2023,39025.32,39716.688,41256.984,47:59.2,3,38khz,Wet Heathland
2023,38592.488,39717.887,43777.949,4:19:48,4,38khz,Wet Heathland
2023,38538.078,39718.578,43094.211,19:56.7,4,38khz,Wet Heathland
2023,38689.969,39737.715,44314.16,59:44.2,3,38khz,Wet Heathland
2023,38594.754,39737.934,45059.547,05:19.3,5,38khz,Wet Heathland
2023,38816.582,39742.688,42405.562,14:29.2,3,38khz,Wet Heathland
2023,38394.93,39759.578,44898.094,13:26.9,4,38khz,Wet Heathland
2023,39141.047,39780.027,42331.781,33:09.1,0,38khz,Wet Heathland
2023,39102.953,39781.395,42143.633,4:02:05,4,38khz,Wet Heathland
2023,39215.688,39805.5,40818.453,25:56.3,1,38khz,Wet Heathland
2023,39312.758,39807.078,40835.336,0:39:33,0,38khz,Wet Heathland
2023,38631.129,39807.418,44885.266,11:40.8,1,38khz,Wet Heathland
2023,38862.641,39808.66,42019.82,1:18:09,1,38khz,Wet Heathland
2023,39009.699,39815.43,43397.922,4:13:24,4,38khz,Wet Heathland
2023,38733.363,39825.91,44544.016,4:52:30,4,38khz,Wet Heathland
2023,39088.777,39829.039,42020.098,36:29.2,0,38khz,Wet Heathland
2023,39168.094,39842.293,42360.84,14:26.4,3,38khz,Wet Heathland
2023,39265.164,39844.586,41227.477,4:10:50,4,38khz,Wet Heathland
2023,38502.324,39891.414,43163.855,20:28.1,18,38khz,Wet Heathland
2023,39145.641,39920.262,41729.621,14:27.6,3,38khz,Wet Heathland
2023,39061.965,39952.789,43323.094,09:53.4,4,38khz,Wet Heathland
2023,38658.059,39954.562,45317.508,20:56.1,18,38khz,Wet Heathland
2023,38987.957,39960.691,43889.309,14:54.4,1,38khz,Wet Heathland
2023,39219.457,39962.539,42949.43,32:49.3,0,38khz,Wet Heathland
2023,38750.543,39964.379,42585.004,27:21.3,1,38khz,Wet Heathland
2023,38784.223,39964.418,45834.164,13:28.9,4,38khz,Wet Heathland
2023,39120.504,39977.223,42140.668,32:56.4,0,38khz,Wet Heathland
2023,38982.332,39980.461,44354.742,0:33:08,0,38khz,Wet Heathland
2023,38874.492,39994.234,44038.469,4:05:23,4,38khz,Wet Heathland
2023,38154.473,39994.531,49665.402,21:18.0,18,38khz,Wet Heathland
2023,38945.059,40006.215,44862.426,4:40:35,4,38khz,Wet Heathland
2023,38648.246,40008.41,46132.938,32:29.7,0,38khz,Wet Heathland
2023,39124.219,40015.895,43963.922,33:10.7,0,38khz,Wet Heathland
2023,38909.559,40019.176,44259.117,59:02.2,3,38khz,Wet Heathland
2023,39057.078,40046.348,44079.859,39:33.8,0,38khz,Wet Heathland
2023,39029.035,40063.602,42823.055,34:12.4,1,38khz,Wet Heathland
2023,38767.195,40064.719,44046.137,27:18.5,1,38khz,Wet Heathland
2023,38459.871,40081.59,43994.039,20:58.7,18,38khz,Wet Heathland
2023,39029.035,40107.52,43937.578,09:55.4,4,38khz,Wet Heathland
2023,38396.145,40141.496,44941.793,18:19:34,18,38khz,Wet Heathland
2023,38877.098,40143.629,42794.129,19:50.1,18,38khz,Wet Heathland
2023,38875.934,40155.91,43348.148,09:08.0,3,38khz,Wet Heathland
2023,38420.883,40156.59,44371.312,20:42.0,18,38khz,Wet Heathland
2023,38431.246,40166.254,45331.582,26:21.2,18,38khz,Wet Heathland
2023,39374.746,40205.227,43253.91,1:27:15,1,38khz,Wet Heathland
2023,39169.98,40213.199,43480.023,1:25:54,1,38khz,Wet Heathland
2023,38902.5,40239.305,46934.934,59:42.1,3,38khz,Wet Heathland
2023,39102.809,40253.176,45796.578,11:38.4,1,38khz,Wet Heathland
2023,38983.25,40286.418,45392.008,52:37.5,4,38khz,Wet Heathland
2023,39025.336,40290.996,43908.172,53:58.5,3,38khz,Wet Heathland
2023,39189.375,40293.211,44907.281,27:21.9,1,38khz,Wet Heathland
2023,39131.98,40334.52,44486.711,32:28.0,2,38khz,Wet Heathland
2023,38902.977,40334.527,45909.457,44:02.2,4,38khz,Wet Heathland
2023,39479.676,40367.875,44154.016,36:31.8,0,38khz,Wet Heathland
2023,39348.918,40388.352,43734.348,39:38.3,0,38khz,Wet Heathland
2023,39036.047,40389.762,46965.84,36:33.4,0,38khz,Wet Heathland
2023,39062.711,40390.289,46570.402,2:25:04,2,38khz,Wet Heathland
2023,39014.855,40403.09,45323.129,3:47:57,3,38khz,Wet Heathland
2023,39290.641,40403.242,42812.297,3:13:59,3,38khz,Wet Heathland
2023,39288.395,40404.191,42099.281,05:06.7,2,38khz,Wet Heathland
2023,39237.891,40415.66,44775.785,14:48.3,1,38khz,Wet Heathland
2023,38844.055,40423.891,46574.691,04:43.7,2,38khz,Wet Heathland
2023,39050.977,40443.258,46152.133,3:54:44,3,38khz,Wet Heathland
2023,39151.996,40448.305,45592.93,28:03.4,2,38khz,Wet Heathland
2023,39083.93,40452.473,44589.844,05:14.2,2,38khz,Wet Heathland
2023,39036.664,40458.832,46036.203,33:11.6,0,38khz,Wet Heathland
2023,39297.867,40459.848,45508.66,1:01:55,1,38khz,Wet Heathland
2023,39257.547,40507.402,44372.699,3:53:55,3,38khz,Wet Heathland
2023,38298.344,40516.543,51934.246,18:56.6,18,38khz,Wet Heathland
2023,39029.035,40527.867,45364.57,2:22:07,2,38khz,Wet Heathland
2023,38900.68,40535.508,48629.707,22:15.4,2,38khz,Wet Heathland
2023,39334.035,40570.641,46116.207,05:10.6,2,38khz,Wet Heathland
2023,39612.633,40590.023,44102.129,23:33.3,0,38khz,Wet Heathland
2023,39352.266,40614.723,47649.133,26:54.1,2,38khz,Wet Heathland
2023,39346.367,40688.699,45217.508,32:54.8,0,38khz,Wet Heathland
2023,38506.145,40706.215,51897.344,32:53.0,0,38khz,Wet Heathland
2023,39735.973,40737.496,43977.055,1:33:04,1,38khz,Wet Heathland
2023,39176.484,40739.926,47792.328,3:10:51,3,38khz,Wet Heathland
2023,39281.629,40741.512,46825.145,18:21.9,2,38khz,Wet Heathland
2023,39397.664,40747.25,46069.703,29:58.0,1,38khz,Wet Heathland
2023,38771.617,40779.688,45250.789,19:18.4,18,38khz,Wet Heathland
2023,39302.363,40790.191,46479.867,34:07.8,1,38khz,Wet Heathland
2023,39397.008,40795.949,46589.121,3:58:23,3,38khz,Wet Heathland
2023,39550.98,40813.113,45659.004,02:02.7,1,38khz,Wet Heathland
2023,39638.258,40865.461,44397.445,23:42.3,0,38khz,Wet Heathland
2023,39416.723,40878.449,45989.574,14:05.2,3,38khz,Wet Heathland
2023,39347.035,40888.484,49165.598,34:05.4,1,38khz,Wet Heathland
2023,39394.195,40915.742,48684.664,23:38.3,0,38khz,Wet Heathland
2023,39737.27,40921.008,44572.824,33:36.5,21,38khz,Wet Heathland
2023,39567.465,40951.422,47452.527,06:59.5,1,38khz,Wet Heathland
2023,39710.738,40961.539,45039.367,13:59.9,3,38khz,Wet Heathland
2023,39342.812,41033.203,51112.715,02:06.8,4,38khz,Wet Heathland
2023,39424.797,41064.109,46712.605,25:12.8,2,38khz,Wet Heathland
2023,38438.844,41092.188,52361.508,26:08.7,18,38khz,Wet Heathland
2023,39389.73,41097.785,48136.734,08:46.0,1,38khz,Wet Heathland
2023,39467.004,41131.715,49516.273,06:52.2,1,38khz,Wet Heathland
2023,39743.027,41155.855,45688.77,07:08.2,4,38khz,Wet Heathland
2023,39123.176,41229.543,48964.293,19:56.4,18,38khz,Wet Heathland
2023,39162.551,41265.289,48076.93,40:42.1,4,38khz,Wet Heathland
2023,39448.336,41330.301,51322.832,30:48.2,2,38khz,Wet Heathland
2023,39970.352,41363.629,48738.074,32:26.2,0,38khz,Wet Heathland
2023,39675.059,41407.98,48047.324,19:10.5,23,38khz,Wet Heathland
2023,39774.027,41429.766,48374.293,06:24.1,1,38khz,Wet Heathland
2023,38692.676,41468.035,54130.172,25:01.1,18,38khz,Wet Heathland
2023,39564.547,41472.641,50037.141,07:00.2,4,38khz,Wet Heathland
2023,39227.996,41474.473,52341.555,2:34:08,2,38khz,Wet Heathland
2023,40103.008,41479.207,47352.199,10:53.6,3,38khz,Wet Heathland
2023,39620.52,41525.43,48680.578,45:37.2,3,38khz,Wet Heathland
2023,39425.133,41603.555,48899.867,05:24.7,4,38khz,Wet Heathland
2023,39490.539,41603.582,46827.848,33:16.0,0,38khz,Wet Heathland
2023,39587.336,41619.582,50300.121,23:36.0,0,38khz,Wet Heathland
2023,38578.227,41632.211,53777.754,20:07.2,18,38khz,Wet Heathland
2023,39244.719,41688.871,46324.516,44:42.2,2,38khz,Wet Heathland
2023,39768.344,41783.73,48510.926,06:50.3,1,38khz,Wet Heathland
2023,39549.562,41787.801,52549.953,08:31.1,1,38khz,Wet Heathland
2023,40856.945,41890.109,45954.262,36:30.9,0,38khz,Wet Heathland
2023,39265.562,41967.188,53720.066,18:55.1,18,38khz,Wet Heathland
2023,39943.75,42081.652,49878.562,2:04:42,2,38khz,Wet Heathland
2023,40340.781,42091.148,49530.363,20:34.1,18,38khz,Wet Heathland
2023,39552.758,42118.07,53131.777,18:15.1,2,38khz,Wet Heathland
2023,40153.547,42138.062,50959.434,33:34.3,21,38khz,Wet Heathland
2023,38672.219,42199.809,58304.836,18:20:47,18,38khz,Wet Heathland
2023,39518.188,42278.703,56470.59,1:29:51,1,38khz,Wet Heathland
2023,39909,42317.852,54739.973,1:11:15,1,38khz,Wet Heathland
2023,40109.957,42323.18,50034.551,18:20.7,2,38khz,Wet Heathland
2023,40305.094,42372.191,51121.367,23:13:20,23,38khz,Wet Heathland
2023,40409.195,42558.809,49989.941,59:11.2,3,38khz,Wet Heathland
2023,40202.02,42820.277,50376.641,14:02.7,3,38khz,Wet Heathland
2023,41035.223,42961.961,49857.547,26:52.3,2,38khz,Wet Heathland
2023,39491.879,42969.906,57824.359,32:22.2,2,38khz,Wet Heathland
2023,38892.418,43028.043,60881.125,21:21.8,18,38khz,Wet Heathland
2023,39737.355,43143.676,56552.531,18:13.3,1,38khz,Wet Heathland
2023,41454.762,43265.195,47389.031,11:45.2,1,38khz,Wet Heathland
2023,40261.68,43309.711,50722.688,05:08.7,2,38khz,Wet Heathland
2023,42348.004,45310.91,51080.336,36:51.1,2,38khz,Wet Heathland
2023,40079.539,45739.949,63080.203,53:57.6,3,38khz,Wet Heathland
2023,40273.25,46076.453,64872.715,18:12.0,1,38khz,Wet Heathland
2023,45438.777,47879.781,57051.145,18:37.0,23,Chocolate,Wet Heathland
2023,43677.719,50372.336,69071.625,06:57.8,22,Chocolate,Wet Heathland
2023,43503.438,51239.633,70806.367,04:11.6,21,Chocolate,Wet Heathland
2023,47859.586,52137.988,61081.266,06:07.1,2,Chocolate,Wet Heathland
2023,51119.766,52212.762,54609.406,55:55.0,0,Chocolate,Wet Heathland
2023,47923.859,52266.238,61344.234,45:58.3,2,Chocolate,Wet Heathland
2023,48420.613,52432.355,61617.328,02:12.2,2,Chocolate,Wet Heathland
2023,49495.684,52454.992,60922.656,31:24.2,3,Chocolate,Wet Heathland
2023,48683.168,52559.141,61755.301,42:48.6,2,Chocolate,Wet Heathland
2023,49840.613,52635.051,59742.148,04:17.6,5,Chocolate,Wet Heathland
2023,47208.543,52642.074,62505.57,39:55.0,1,Chocolate,Wet Heathland
2023,47802.402,52746.504,62001.148,41:12.2,2,Chocolate,Wet Heathland
2023,48818.961,52785.438,61033.387,34:44.1,2,Chocolate,Wet Heathland
2023,48128.055,52959.477,62181.289,43:05.2,21,Chocolate,Wet Heathland
2023,48339.504,52980.516,62505.996,49:53.1,23,Chocolate,Wet Heathland
2023,48806.438,52992.906,62329.227,43:22.3,3,Chocolate,Wet Heathland
2023,49137.969,53006.953,61233.32,38:29.4,21,Chocolate,Wet Heathland
2023,48702.949,53100.84,62083.242,37:42.3,2,Chocolate,Wet Heathland
2023,50832.586,53412.332,60492.957,05:02.1,20,Chocolate,Wet Heathland
2023,49844.137,53412.965,60996.625,40:30.3,20,Chocolate,Wet Heathland
2023,48803.562,53434.613,63690.508,13:25.5,3,Chocolate,Wet Heathland
2023,43733.383,53636.34,75568.062,06:59.6,22,Chocolate,Wet Heathland
2023,50766.84,53652.848,60666.832,09:06.5,20,Chocolate,Wet Heathland
2023,51100.484,53856.895,61508.895,35:31.1,20,Chocolate,Wet Heathland
2023,50427.25,53891.234,61885.48,34:43.1,23,Little bentwing,Wet Heathland
2023,50493.109,54232.711,64819.18,06:48.3,20,Little bentwing,Wet Heathland
2023,50971.844,54258.301,60946.539,54:17.1,21,Little bentwing,Wet Heathland
2023,50937.969,54423.699,63127.738,57:19.1,20,Little bentwing,Wet Heathland
2023,50891.059,54462.113,63037.992,36:03.2,1,Little bentwing,Wet Heathland
2023,50455.965,54524.289,64607.488,00:54.6,22,Little bentwing,Wet Heathland
2023,52232.051,55351.531,62581.984,51:07.7,21,Little bentwing,Wet Heathland
2023,51126.898,55441.254,67373.656,02:01.1,21,Little bentwing,Wet Heathland
2023,52706.836,55612.676,64096.168,04:23.1,22,Little bentwing,Wet Heathland
2023,53538.113,55632.219,63665.867,55:51.9,0,Little bentwing,Wet Heathland
2023,51492.035,55737.613,67347.734,08:33.1,22,Little bentwing,Wet Heathland
2023,52141.52,56496.773,69255.859,18:48:39,18,Little bentwing,Wet Heathland
2023,54724.59,56722.688,65734.984,0:55:51,0,Little bentwing,Wet Heathland
2023,52525.164,56736.023,67810.117,10:45.0,20,Little bentwing,Wet Heathland
2023,52807.016,56929.371,68098.578,51:58.2,21,Little bentwing,Wet Heathland
2023,51687.383,57711.055,74116.695,08:02.1,20,Little bentwing,Wet Heathland
2023,56003.793,57834.176,61601.219,30:48.2,21,Little bentwing,Wet Heathland
2023,55975.398,57958.023,62553.754,2:00:11,2,Little bentwing,Wet Heathland
2023,56058.117,58231.113,64453.914,23:33:01,23,Little bentwing,Wet Heathland
2023,57148.688,58280.758,60627.262,12:46.9,3,Little bentwing,Wet Heathland
2023,53503.254,58435.711,71482.906,03:26.1,19,Little bentwing,Wet Heathland
2023,55819.953,58487.441,64105.387,19:31.1,22,Little bentwing,Wet Heathland
2023,56544.906,58499.738,63750.809,11:03.3,22,Little bentwing,Wet Heathland
2023,56259.289,58506.301,63666.398,33:39.1,22,Little bentwing,Wet Heathland
2023,56351.074,58574.914,63697.539,20:56:55,20,Little bentwing,Wet Heathland
2023,56665.258,58918.633,64763.094,21:08:12,21,Little bentwing,Wet Heathland
2023,56346.41,58934.43,64447.215,21:02:51,21,Little bentwing,Wet Heathland
2023,57148.688,59051.98,64748.031,42:31.5,19,Little bentwing,Wet Heathland
2023,56751.934,59067.641,66198.977,54:22.2,20,Little bentwing,Wet Heathland
2023,57156.227,59103.789,66349.922,07:38.5,1,Little bentwing,Wet Heathland
2023,55740.109,59169.23,68906.07,40:46.0,22,Little bentwing,Wet Heathland
2023,56943.66,59392.434,66898.125,49:35.4,20,Little bentwing,Wet Heathland
2023,56746.031,59422.812,66675.93,41:09.8,22,Little bentwing,Wet Heathland
